TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200602,13.982,1.0,291.755,194.915,1.0,284.356,1.0,13.698,1.0,89.028,0.999256,0.091,1.0,2.574,0.999256,0.37618024791033433,0.9992559523809523,55.412946365248224,0.9992559523809523,388.85688805724413,0.9992559523809523,49.75627646909828,0.9992559523809523,36.53910055724417,0.9992559523809523,385.5791207573454,0.9992559523809523,371.004,0.998512,16.822,16.66,16.391,16.331,16.217,16.368,16.877,16.645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.927,2.371,4.451,5.839,6.48,5.562,5.746,5.229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.97403,1.0,5.67623,0.998512,5.5156,0.22047,49.4292,1.0,48.0304,0.682085,0.370723,0.962054,0.00845433,0.344541,0.364236,0.38078,0.978423,0.975446,0.958333,0.237954,0.234414,0.244946,0.280793,-0.119428,-0.119428,-0.112212,-0.107359,0.106677,0.106677,0.132501,0.481343,0.0241194,0.0108874,0.0223403,0.25002,-9999,-9999
200603,13.577,1.0,362.473,224.37,1.0,292.899,1.0,12.345,1.0,88.808,0.998656,0.582,1.0,2.978,0.99664,0.39272596742935734,0.9966397849462366,85.63842069892473,1.0,449.137120766129,1.0,56.48497244623656,1.0,40.69466330645161,1.0,389.69018817204295,1.0,378.589,0.999328,17.409,17.558,17.416,17.366,17.266,17.325,17.564,17.512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.476,3.998,5.716,5.826,6.436,5.543,5.71,5.188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.857183,1.0,16.0507,0.998656,16.5841,0.327654,65.9179,0.999328,68.1083,0.733991,0.514996,0.969086,0.0086849,0.486846,0.505942,0.554278,0.987903,0.977823,0.940188,0.299492,0.29308,0.304772,0.362822,-0.202722,-0.202524,-0.198564,-0.192082,0.56482,0.590427,0.727909,0.867917,0.122537,0.0572245,0.122537,0.187104,-9999,-9999
200604,19.341,1.0,425.782,301.881,1.0,306.275,1.0,19.901,1.0,88.796,1.0,0.008,1.0,2.848,1.0,0.3753158333333334,1.0,119.8475659722222,1.0,592.9170979166665,1.0,75.32121041666666,1.0,53.95473888888889,1.0,433.0225694444444,1.0,381.274,1.0,25.58,25.323,24.32,23.154,22.619,21.803,20.782,20.694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.329,1.868,5.19,5.927,6.463,5.562,5.712,5.154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.89894,1.0,7.08447,0.997917,7.41205,0.197965,100.845,0.999306,105.508,0.762455,0.50946,0.953472,0.0082141,0.488909,0.508926,0.518049,0.976389,0.942361,0.936806,0.355545,0.336641,0.357096,0.402328,-0.158182,-0.152627,-0.146737,-0.125173,0.611816,0.583942,0.638436,0.707676,0.0041364,0.0203905,0.0768671,0.146615,-9999,-9999
200605,25.301,0.995296,465.803,337.139,0.995296,330.096,0.995296,29.272,0.995296,88.723,0.993952,0.0,1.0,2.923,0.993952,0.3959025951199338,0.9939516129032258,133.34525454921422,0.9939516129032258,653.3654006100081,0.9939516129032258,82.26132252894952,0.9939516129032258,60.23676540529363,0.9939516129032258,471.99063792390405,0.9939516129032258,381.836,0.994624,32.096,31.678,30.361,28.623,27.949,26.776,25.101,24.958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.675,1.157,3.576,5.613,6.365,5.5,5.682,5.074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.92078,1.0,7.53048,0.994624,7.95464,0.220791,113.771,0.995296,120.18,0.790054,0.659121,0.97043,0.00751233,0.612015,0.635821,0.673424,0.984543,0.975134,0.96371,0.565567,0.533768,0.563026,0.648439,-0.0759535,-0.0800913,-0.0671879,-0.0246588,0.58142,0.590354,0.638908,0.688209,0.0882736,0.0494483,0.0625568,0.0882736,-9999,-9999
200606,29.43,0.979861,480.907,302.551,0.979861,374.306,0.979861,34.316,0.979861,88.811,0.965278,0.516,1.0,2.609,0.965278,0.3866511829501917,0.9645833333333333,133.86112691570884,0.9645833333333333,609.2563508860153,0.9645833333333333,73.78191115900383,0.9645833333333333,54.18525373563219,0.9645833333333333,496.2612739463601,0.9645833333333333,373.218,0.978472,34.905,34.563,33.52,31.878,31.289,30.159,28.433,28.369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.029,1.479,3.429,5.299,6.088,5.421,5.621,4.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.69916,1.0,17.4966,0.977778,19.2781,0.44733,98.1329,0.979167,108.125,0.801492,0.952117,0.909722,0.0135101,0.909655,0.950145,1.00496,0.95,0.915278,0.892361,1.00263,0.919125,0.99687,1.18638,0.0648922,0.00151887,0.0648922,0.122166,0.929139,0.845554,0.948526,1.04715,0.214706,0.145387,0.173711,0.222443,-9999,-9999
200607,28.557,1.0,472.601,264.85,1.0,399.754,1.0,25.082,1.0,88.931,0.999328,3.695,1.0,2.252,0.999328,0.3535498427133379,0.9993279569892473,137.31551542839165,0.9993279569892473,530.6042130304851,0.9993279569892473,58.16687095344315,0.9993279569892473,42.302165251086706,0.9993279569892473,484.5414750629147,0.9993279569892473,381.745,1.0,31.966,31.891,31.845,31.569,31.336,30.796,29.689,29.816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.02,4.912,8.25,7.397,6.844,5.467,5.603,4.967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.86286,1.0,44.973,0.997312,50.3396,0.68771,73.8378,1.0,82.6489,0.76522,1.77135,0.959677,0.019337,1.72513,1.75701,1.79777,0.977151,0.965726,0.922043,2.26649,2.18417,2.24512,2.28722,0.480949,0.444818,0.458993,0.498578,2.36628,1.85678,1.97253,2.1373,0.746114,0.607354,0.744056,0.856004,-9999,-9999
200608,25.816,1.0,440.668,229.126,1.0,391.431,1.0,16.069,1.0,88.934,1.0,1.778,1.0,1.883,1.0,0.30373071236559146,1.0,125.33754838709677,1.0,463.2850900537634,1.0,41.05107930107526,1.0,34.25299395161291,1.0,460.23172043010754,1.0,382.473,1.0,28.142,28.398,28.374,28.457,28.327,28.278,28.12,28.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.994,5.467,8.663,9.558,9.98,8.305,5.728,5.051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.80188,1.0,67.9498,0.998656,74.8189,0.84191,43.9454,0.999328,48.388,0.675443,0.077688,0.898522,0.0331719,-0.1188,0.0540348,0.340439,0.979839,0.948253,0.846774,3.4237,3.1202,3.22604,3.4237,3.36967,2.93945,3.24735,3.29898,3.5213,3.51798,3.65978,3.82568,3.44349,3.42675,3.4726,3.60059,-9999,-9999
200609,23.238,1.0,386.725,231.124,1.0,357.72,1.0,16.09,1.0,88.872,0.99375,1.99,1.0,2.407,1.0,0.37269048611111116,1.0,110.8955034722222,1.0,462.1765844444444,1.0,37.892205555555556,1.0,35.48766666666667,1.0,441.41791666666666,1.0,378.181,0.999306,25.582,25.686,25.832,26.108,25.91,26.009,26.236,26.529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.381,6.239,9.661,10.124,10.394,8.34,5.9,5.121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.702073,1.0,71.1893,0.998611,73.8619,0.893477,34.8035,1.0,36.1101,0.707672,-0.579385,0.954861,0.0344766,-0.691444,-0.623519,-0.466122,0.979167,0.961806,0.951389,2.67562,2.71429,2.74046,2.86875,3.312,3.31823,3.35365,3.40737,3.13937,2.82631,3.08773,3.27231,3.58862,3.43344,3.56857,3.64147,-9999,-9999
200610,19.605,1.0,317.617,199.758,1.0,323.779,1.0,16.284,1.0,88.82,0.998656,0.246,1.0,2.227,1.0,0.3262038306451613,1.0,68.27273454301076,1.0,397.75734133064526,1.0,39.80947311827958,1.0,34.09267405913979,1.0,419.92956989247307,1.0,376.856,1.0,23.463,23.58,23.881,24.468,24.345,24.635,25.032,25.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.981,2.889,5.798,6.743,7.169,6.21,5.904,5.166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.667984,1.0,24.5792,0.999328,23.5143,0.433721,47.433,1.0,45.3779,0.619504,-0.141391,0.929435,0.00901375,-0.152551,-0.146742,-0.134455,0.96707,0.975806,0.910618,0.78337,0.796841,0.813373,0.842918,0.931092,0.94936,0.96075,0.966579,0.560938,0.589575,0.616799,0.653505,0.871801,0.851325,0.871801,0.885478,-9999,-9999
200611,16.184,0.627778,252.913,120.48,0.630556,297.193,0.627778,15.177,0.627778,88.95,0.603472,0.017,1.0,2.136,0.603472,0.3379999339872646,0.5875000000000001,47.6985051713948,0.5875000000000001,378.7985131525013,0.5875000000000001,41.72682269821297,0.5875000000000001,34.18456144506724,0.5875000000000001,398.1515001016803,0.5875000000000001,378.49,0.627083,20.157,20.171,20.553,21.224,21.139,21.589,22.369,22.261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.603,2.255,4.83,6.16,6.63,5.753,5.748,5.145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.18515,1.0,8.45102,0.625694,8.08487,0.146926,42.7902,0.626389,40.9363,0.65609,-0.0728886,0.613194,0.0132959,-0.106871,-0.0890937,-0.0563753,0.61875,0.616667,0.603472,0.327947,0.339942,0.351413,0.39249,0.413164,0.424031,0.4377,0.450202,0.216515,0.21743,0.249541,0.332562,0.281734,0.263233,0.274872,0.282258,-9999,-9999
200612,9.546,1.0,220.036,143.72,1.0,272.552,1.0,8.648,1.0,89.213,0.989919,0.459,1.0,2.51,1.0,0.35779274193548377,1.0,29.345571908602146,1.0,293.9408873655914,1.0,33.937166129032256,1.0,27.029872983870973,1.0,358.67520161290327,1.0,375.938,1.0,12.75,12.817,13.644,15.065,15.408,16.556,18.32,18.343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.618,3.226,4.82,5.96,6.476,5.616,5.628,5.123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.1284,1.0,6.06762,0.999328,6.05662,0.168957,35.9419,1.0,35.8768,0.598617,0.516527,0.919355,0.020502,0.41319,0.467826,0.58191,0.961022,0.945565,0.885081,0.634127,0.572113,0.634127,0.788172,0.162561,0.155615,0.169894,0.19639,0.317422,0.323285,0.435155,0.542265,0.092152,0.0857325,0.151357,0.194226,-9999,-9999
200701,8.108,1.0,236.319,145.928,1.0,274.745,1.0,6.558,1.0,89.046,0.973118,0.746,1.0,2.495,0.952957,0.4284714172004881,0.9973118279569891,39.82150604838709,1.0,291.008171639785,1.0,36.7459496639785,1.0,28.612299059139783,1.0,351.12237903225804,1.0,380.114,1.0,9.942,9.904,10.404,11.477,11.71,12.727,14.497,14.608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.845,7.116,8.29,6.057,6.468,5.597,5.581,5.111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.02115,1.0,15.2831,0.995968,15.2554,0.278081,27.4615,0.995968,27.4117,0.613188,0.40763,0.958333,0.00684774,0.377431,0.404431,0.423126,0.969086,0.958333,0.962366,0.404599,0.362624,0.399987,0.408743,-0.00560289,-0.017457,-0.0132922,-0.00458252,0.341988,0.203498,0.338851,0.360806,0.000494523,0.0,0.000191175,0.00047508,-9999,-9999
200702,12.252,1.0,291.755,196.216,1.0,280.271,1.0,10.982,1.0,89.071,0.994048,0.018,1.0,2.761,0.987351,0.35347938988095234,1.0,61.275229910714295,1.0,386.1195711309524,1.0,46.31613854166667,1.0,36.26512053571428,1.0,377.6712797619047,1.0,382.107,1.0,14.932,14.889,14.703,14.538,14.319,14.367,14.812,14.704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.888,4.862,8.397,6.319,6.593,5.66,5.607,5.105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.06189,1.0,8.19604,1.0,7.89093,0.202586,53.2723,0.999256,51.2892,0.67638,0.350956,0.933036,0.00734366,0.336904,0.341978,0.354937,0.977679,0.923363,0.909226,0.268825,0.229383,0.258336,0.30767,-0.0831225,-0.104398,-0.0898373,-0.0447927,0.544963,0.377781,0.427133,0.550392,0.293056,0.012061,0.260158,0.293715,-9999,-9999
200703,16.459,1.0,362.473,264.785,0.997984,286.555,0.949597,16.485,1.0,88.995,0.985215,0.344,1.0,2.92,0.979839,0.40065813172043013,1.0,88.11175957134881,0.9529569892473118,514.5752608095839,0.9959677419354838,60.89775188492062,0.6774193548387096,46.848412499999995,0.6451612903225806,411.9697916666667,0.6451612903225806,380.177,1.0,21.059,20.778,20.214,19.528,19.082,18.568,18.046,17.853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.449,3.267,6.347,6.329,6.722,5.722,5.652,5.101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.47053,1.0,10.4981,0.999328,9.98447,0.22899,76.5213,1.0,72.7778,0.697075,0.629371,0.959677,0.00956832,0.575534,0.606551,0.663227,0.990591,0.967742,0.950269,0.449976,0.373549,0.4311,0.545933,-0.162083,-0.201985,-0.175451,-0.126802,0.98577,0.916485,0.962862,0.982071,0.0655042,0.00756175,0.0338127,0.0655042,-9999,-9999
200704,18.948,1.0,425.782,306.303,1.0,307.74,1.0,18.513,1.0,88.726,0.997917,0.389,1.0,2.988,0.990972,0.3997136761229315,0.9993055555555556,130.2969851211584,0.9993055555555556,593.0272744208038,0.9993055555555556,65.43758029107565,0.9993055555555556,51.8315339539007,0.9993055555555556,430.1440381205674,0.9993055555555556,376.642,1.0,24.774,24.526,23.947,23.076,22.565,21.911,21.08,21.096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.327,3.118,5.899,6.313,6.752,5.769,5.688,5.106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.51657,1.0,18.5337,1.0,19.1588,0.375389,101.5,1.0,104.924,0.761268,0.41135,0.977083,0.0105885,0.331723,0.37272,0.43382,0.990278,0.986111,0.970139,0.725673,0.690408,0.713127,0.78439,0.349336,0.337585,0.34831,0.35695,0.7793,0.803095,0.859881,0.907031,0.44036,0.465987,0.49153,0.508268,-9999,-9999
200705,24.307,0.998656,465.803,330.712,0.997312,330.774,0.998656,26.875,0.998656,88.692,0.987903,0.016,1.0,2.788,0.972446,0.3994370478983381,0.9973118279569891,136.8146454667644,0.9973118279569891,631.12270188783,0.9973118279569891,67.69795127077224,0.9973118279569891,56.01149040811339,0.9973118279569891,466.0853739002931,0.9973118279569891,379.805,0.99664,31.121,30.45,29.315,27.9,27.3,26.228,24.645,24.731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.941,1.596,4.305,6.013,6.54,5.672,5.667,5.068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.69537,1.0,14.5277,0.992608,15.3316,0.307605,108.785,0.993952,114.805,0.767598,0.195139,0.950941,0.0108018,0.112546,0.152839,0.222406,0.977151,0.961694,0.938172,0.701658,0.628128,0.686029,0.781714,0.541505,0.518983,0.535176,0.5568,0.905552,0.807008,0.850752,0.871401,0.691025,0.632045,0.6614,0.674965,-9999,-9999
200706,28.868,1.0,480.907,342.547,1.0,357.964,1.0,35.886,1.0,88.761,1.0,0.059,1.0,2.51,1.0,0.3544784027777777,1.0,143.9301222222222,1.0,659.2546049305557,1.0,72.15132138888889,1.0,58.144992361111115,1.0,496.98152777777784,1.0,375.923,1.0,36.137,35.402,33.933,32.025,31.382,30.154,28.295,28.397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.529,1.161,3.394,5.599,6.281,5.524,5.585,4.981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.76567,1.0,11.4718,0.999306,12.3741,0.245902,114.796,0.999306,123.825,0.714379,0.65817,0.934722,0.00987345,0.528824,0.606693,0.705901,0.96875,0.949306,0.919444,0.591175,0.513227,0.579699,0.68482,-0.0234857,-0.027317,-0.0142975,-0.00346765,1.1486,1.13736,1.22355,1.28265,0.579784,0.342336,0.45727,0.527507,-9999,-9999
200707,27.793,1.0,472.601,259.711,1.0,397.285,1.0,23.319,1.0,88.902,1.0,3.589,1.0,2.191,1.0,0.3309787634408602,1.0,136.192250672043,1.0,512.8495926747313,1.0,51.4576372311828,1.0,41.41490389784946,1.0,478.6440860215054,1.0,383.132,0.999328,31.794,31.781,31.692,31.431,31.202,30.807,29.938,30.198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.847,5.946,7.977,8.304,8.651,6.453,5.551,4.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.42717,1.0,56.3978,0.998656,60.3527,0.847142,69.2355,0.999328,74.0908,0.699622,1.32585,0.891801,0.0193865,1.18546,1.281,1.54618,0.957661,0.901882,0.863575,2.32524,2.3939,2.44845,2.95517,1.04424,1.21248,1.25688,1.33215,3.35149,2.91551,3.28079,3.5354,1.8896,1.41,1.70458,1.87813,-9999,-9999
200708,26.768,0.903898,440.668,186.33,0.928091,393.81,0.903898,18.676,0.903898,88.885,0.980511,2.114,0.997984,1.9,0.978495,0.29391279769246575,0.9657258064516128,139.36932275625708,0.9650537634408601,504.6980518270121,0.9650537634408601,37.19913827587586,0.5987903225806451,38.007325344241224,0.5981182795698924,466.08093453195636,0.5981182795698924,388.184,0.989247,29.319,29.411,29.178,28.883,28.668,28.402,27.991,28.363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.092,5.998,8.756,10.0,10.419,8.826,5.832,5.045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.75106,1.0,80.7819,0.974462,85.7832,0.813244,44.1926,0.989247,46.9286,0.57113,-0.723687,0.840054,0.0160039,-1.0888,-0.775474,-0.343099,0.90793,0.856183,0.825269,2.74861,2.59729,2.63619,2.72381,3.51052,3.06129,3.50712,3.7118,2.67944,2.60042,2.76771,3.08514,3.2898,3.04017,3.21803,3.41203,-9999,-9999
200709,25.676,1.0,386.725,246.546,1.0,370.423,1.0,20.996,1.0,88.858,1.0,1.482,1.0,2.408,1.0,0.36188944444444443,1.0,116.4388125,1.0,488.8994310416666,1.0,43.33043805555555,1.0,38.407443055555554,1.0,460.98430555555547,1.0,380.431,0.998611,29.868,29.929,29.926,29.894,29.545,29.305,28.804,29.032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.854,3.7,5.845,6.347,6.683,5.805,5.745,5.076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.23572,1.0,39.4984,0.999306,44.4746,0.650425,62.5871,1.0,70.4721,0.673421,0.081024,0.930556,0.0149374,-0.126701,-0.0301554,0.119834,0.975,0.944444,0.913194,1.60175,1.51067,1.55992,1.73484,1.61955,1.59913,1.62291,1.6376,1.7738,1.48147,1.69976,1.88961,1.7725,1.6104,1.75372,1.89693,-9999,-9999
200710,21.092,1.0,317.617,223.385,1.0,319.999,1.0,19.443,1.0,88.873,1.0,0.254,1.0,2.721,1.0,0.4028655241935483,1.0,75.94382795698927,1.0,442.5138320564515,1.0,42.975975067204295,1.0,37.44993884408602,1.0,428.47358870967736,1.0,382.768,1.0,25.101,25.099,25.27,25.79,25.574,25.825,26.186,26.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.672,3.43,5.988,6.189,6.477,5.684,5.663,5.083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.390256,1.0,22.7111,0.998656,22.2836,0.381326,54.9251,0.999328,53.8913,0.62864,-0.205398,0.939516,0.0110322,-0.284632,-0.237585,-0.203247,0.965054,0.954973,0.926747,0.958858,0.877219,0.94196,0.98092,1.19556,1.16021,1.16988,1.18628,0.877365,0.73495,0.764042,0.825253,1.17626,1.10633,1.12871,1.15094,-9999,-9999
200711,17.599,1.0,252.913,156.01,1.0,316.62,1.0,15.414,1.0,88.913,1.0,0.872,1.0,2.151,1.0,0.3131334027777778,1.0,42.5904125,1.0,317.48689673611113,1.0,34.200643888888884,1.0,27.605276805555555,0.9888888888888888,404.86319444444445,1.0,380.948,1.0,21.141,21.149,21.551,22.392,22.426,22.977,23.774,23.768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.762,2.284,4.393,5.891,6.319,5.513,5.541,5.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.18267,1.0,7.61606,1.0,7.69318,0.242905,36.7082,1.0,37.0799,0.580222,-0.0428698,0.954861,0.00491837,-0.0774692,-0.0562785,-0.0395197,0.980556,0.971528,0.920139,0.384554,0.338111,0.37884,0.435515,0.438476,0.418677,0.430982,0.47469,0.460095,0.445948,0.582478,0.677579,0.479961,0.482957,0.538327,0.607815,-9999,-9999
200712,8.369,1.0,220.036,145.155,1.0,270.929,1.0,6.647,1.0,88.962,0.99664,0.852,1.0,2.277,0.99328,0.3085498655913979,1.0,44.26264381720429,1.0,294.60519811827953,1.0,29.75519415322581,1.0,23.72486568090886,0.9865591397849464,352.3584677419354,1.0,387.564,0.995296,10.534,10.644,11.409,12.891,13.195,14.698,17.289,17.722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.254,8.521,11.732,12.036,10.97,5.937,5.505,5.069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.70613,1.0,18.7606,0.995296,19.8278,0.391653,29.8176,0.999328,31.5138,0.62659,0.163112,0.922715,0.00988029,0.0920455,0.144621,0.24489,0.974462,0.948253,0.897177,0.476565,0.333304,0.456844,0.533579,0.330859,0.233511,0.245994,0.279984,0.420276,0.335374,0.420276,0.481955,0.314296,0.29081,0.316895,0.349185,-9999,-9999
200801,9.704,1.0,236.319,153.248,1.0,276.832,1.0,7.774,1.0,88.934,0.999328,0.139,1.0,2.823,1.0,0.39059516129032257,1.0,42.268651612903234,1.0,310.0390464381721,1.0,32.733921303763445,1.0,25.699733870967748,1.0,360.86370967741937,1.0,377.021,1.0,11.78,11.789,11.902,12.303,12.279,12.789,14.138,14.157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.984,4.874,8.366,10.45,10.435,6.855,5.521,5.068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.34316,1.0,11.4938,1.0,12.0016,0.243911,36.8064,1.0,38.4327,0.661324,0.0637813,0.956989,0.00777914,0.0647159,0.0728823,0.0803491,0.998656,0.924059,0.994624,0.158226,0.149343,0.157718,0.160117,0.0746709,0.0756431,0.0809321,0.0930442,0.208184,0.176773,0.188759,0.208184,0.0935616,0.119158,0.139955,0.17002,-9999,-9999
200802,11.914,1.0,292.949,201.715,1.0,279.572,1.0,10.458,1.0,88.842,1.0,0.596,1.0,2.811,1.0,0.37139058908045974,1.0,71.39932981321839,1.0,403.6589811063218,1.0,42.69883017241381,1.0,33.066866307471265,1.0,375.4956896551725,1.0,384.64,0.99569,13.829,13.747,13.673,13.67,13.469,13.631,14.337,14.238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.48,6.661,9.532,9.865,9.709,6.842,5.553,5.064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22182,1.0,18.5486,0.99569,19.1326,0.299125,49.0511,1.0,50.5955,0.63514,0.110963,0.91523,0.00661912,0.101857,0.123858,0.134564,0.890086,0.961207,0.991379,0.198621,0.180895,0.196386,0.234146,0.0747633,0.0403474,0.0694679,0.13303,0.270766,0.190566,0.211804,0.230328,0.0861731,0.0811154,0.0891451,0.126872,-9999,-9999
200803,15.08,1.0,364.814,262.816,1.0,283.7,0.872312,15.157,1.0,88.804,1.0,1.049,1.0,2.755,1.0,0.3679977822580644,1.0,103.85681775623426,0.9986559139784946,517.4217983310829,0.9979838709677418,57.903897654665315,0.5356182795698924,45.525918441514534,0.5356182795698924,398.5807851588911,0.5356182795698924,388.712,1.0,19.382,19.275,18.934,18.44,18.014,17.646,17.317,17.154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.986,3.723,6.605,8.859,9.063,6.752,5.614,5.064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.77576,1.0,14.6652,0.997984,16.1723,0.188598,76.5342,0.997984,84.3995,0.632203,-0.0286761,0.929435,0.00547852,-0.0355924,-0.0260069,-0.019264,0.924059,0.930108,0.991263,0.24952,0.248771,0.268176,0.280253,0.2775,0.268035,0.284823,0.314608,0.197966,0.187304,0.196599,0.216557,0.233889,0.237358,0.247529,0.272651,-9999,-9999
200804,19.378,1.0,427.497,321.124,1.0,290.559,1.0,21.268,1.0,88.665,1.0,0.0,1.0,3.319,1.0,0.4522284027777778,1.0,123.54746666666668,1.0,623.0167220833334,1.0,68.7004432638889,1.0,53.76502777777778,1.0,432.703125,1.0,390.04,1.0,25.383,25.117,24.302,23.34,22.777,22.044,21.036,20.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.475,1.933,4.936,6.836,7.2,6.269,5.663,5.072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.60069,1.0,8.95458,0.998611,9.63326,0.131883,100.751,0.999306,108.387,0.709395,0.124662,0.979861,0.00834265,0.109712,0.125102,0.130517,0.990278,0.986111,0.972222,0.434867,0.425013,0.448231,0.495553,0.3145,0.311067,0.336099,0.364241,0.217747,0.217747,0.234059,0.281451,0.214327,0.198714,0.214327,0.250368,-9999,-9999
